Object ID,Name,Longitude,Latitude,Distance (Parsecs),Diameter (Parsecs)
15427,HD 61827,247.12,-5.07,923,0
15474,HD 61851,246.2,-4.52,3154,0
15404,HD 62150,247.32,-4.84,1398,0
15274,HD 62532,234.83,2.93,948,0
15287,HD 62780,242.72,-1.39,4934,0
15411,HD 62844,247.32,-4.03,954,0
15449,HD 62866,237.48,1.8,4058,0
15419,HD 62888,240.8,-0.13,2357,0
15304,HD 62959,246.07,-3.16,2001,0
15342,HD 63005,242.47,-0.93,5691,0
15443,HD 63071,241.8,-0.46,1644,0
15297,HD 63150,251.17,-5.9,1458,0
15416,HD 63290,243.84,-1.39,1782,0
15447,HD 63423,246.17,-2.63,1516,0
15308,HD 64315,243.16,0.36,10210,0
15491,HD 64399,242.07,1.13,2404,0
15344,HD 64568,243.14,0.71,5522,0
15452,HD 64993,241.5,2.22,2371,0
15314,HD 65087,245.38,-0.04,2302,0
15485,HD 66334,253.38,-3.56,1358,0
15340,HD 66788,245.43,2.05,5715,0
15310,HD 67978,258.23,-4.98,2664,0
15475,HD 68026,246.05,3.11,3089,0
15465,HD 68552,250.25,0.91,4428,0
15347,HD 68761,254.37,-1.62,1316,0
15471,HD 69106,254.52,-1.33,1867,0
15311,HD 69425,254.82,-1.18,3050,0
15309,HD 69464,253.61,-0.3,3146,0
15329,HD 69648,260.88,-5.1,2455,0
15441,HD 69688,247.05,4.43,3709,0
15423,HD 69882,259.5,-3.91,1022,0
15458,HD 70122,261.07,-4.71,1443,0
15376,HD 70461,246.56,5.87,3533,0
15393,HD 71304,261.76,-3.77,2095,0
15396,HD 71304,261.76,-3.77,1264,0
15323,HD 71304,261.76,-3.77,2120,0
15374,HD 71528,260.13,-2.33,1250,0
15486,HD 71609,261.2,-3.01,1200,0
15438,HD 71649,255.76,1,2447,0
15381,HD 71771,248.47,6.45,1188,0
15477,HD 71913,254.38,2.37,1661,0
15305,HD 72014,260.77,-2.2,367,0
15298,HD 72014,260.77,-2.2,1984,0
15435,HD 72554,263.94,-3.86,1504,0
15459,HD 72576,262.09,-2.48,805,0
15401,HD 72754,266.83,-5.82,1583,0
15446,HD 72800,265.26,-4.57,1693,0
15362,HD 73420,262.81,-1.95,2526,0
15363,HD 73568,263.79,-2.53,1280,0
15453,HD 73658,264.68,-3.13,1185,0
15480,HD 73831,264.49,-2.79,1863,0
15368,HD 73882,260.18,0.64,807,0
15481,HD 74677,265.17,-2.2,1765,0
15333,HD 74711,265.73,-2.61,1318,0
15488,HD 74804,261.5,0.94,765,0
15315,HD 74920,265.29,-1.95,6403,0
15489,HD 74936,265.19,-1.86,1349,0
15324,HD 75211,263.96,-0.47,1681,0
15409,HD 75222,258.29,4.18,1540,0
15460,HD 75309,265.86,-1.9,2405,0
15436,HD 75534,267.01,-2.56,1387,0
15313,HD 75551,269.03,-4.22,1961,0
15290,HD 75658,266.87,-2.29,4839,0
15293,HD 75661,272.11,-6.62,4701,0
15400,HD 75860,264.14,0.27,1119,0
15482,HD 75991,267.17,-2.07,2061,0
15421,HD 76031,264.48,0.27,1714,0
15357,HD 76341,263.54,1.52,955,0
15349,HD 76535,267.42,-1.52,2132,0
15301,HD 76556,267.58,-1.63,2156,0
15467,HD 76968,270.22,-3.37,2280,0
15425,HD 77207,268.95,-1.9,1473,0
15461,HD 77718,267.61,0,767,0
15426,HD 77852,269.15,-1.2,719,0
15332,HD 77959,269.25,-1.15,2173,0
15316,HD 78344,268.89,-0.38,2966,0
15422,HD 78345,269.31,-0.73,1048,0
15359,HD 78927,266.02,3.1,1201,0
15414,HD 78958,266.47,2.73,1751,0
15288,HD 79778,275.44,-4.75,1886,0
15402,HD 80077,271.63,-0.67,520,0
15360,HD 81370,274.41,-1.81,2196,0
15289,HD 82830,271.43,3.62,20921,0
15284,HD 83043,276.18,-1.35,3270,0
15291,HD 83597,276.64,-1,3870,0
15478,HD 84136,273.72,3.19,1475,0
15466,HD 84861,277.9,-0.53,1310,0
15454,HD 84877,277.16,0.4,1387,0
15439,HD 85356,274.37,4.6,2611,0
15483,HD 86438,273.89,7.19,2052,0
15444,HD 86490,280.28,-1.04,1062,0
15420,HD 90202,279.77,6.64,3239,0
12802,HDE     223229,111.7,-14.6,450,0
12540,HDE     226223,73.7,6,4470,0
6243,HDE     226868,71.3,3.1,2290,0
6248,HDE     226951,72.2,3.4,2290,0
6244,HDE     227018,71.6,2.9,2290,0
12537,HDE     227242,73.4,3.4,5010,0
6249,HDE     227245,72.2,2.6,2290,0
6274,HDE     227460,72.9,2.6,2290,0
6253,HDE     227586,72.5,2,2290,0
6251,HDE     227586B,72.5,2,2290,0
6267,HDE     227611,72.7,2.2,2290,0
6261,HDE     227621,72.6,2,2290,0
6262,HDE     227634,72.6,2,2290,0
6259,HDE     227634D,72.6,2,2290,0
6276,HDE     227680,73.1,2.3,2290,0
6269,HDE     227696,72.7,1.9,2290,0
6247,HDE     227704,72.1,1.4,2290,0
6279,HDE     227757,73.3,2,2290,0
6265,HDE     227767,72.6,1.7,2290,0
6266,HDE     227877,72.6,1.5,2290,0
6375,HDE     227900,77.5,4.6,2290,0
12543,HDE     227902,74.4,2.5,1150,0
6292,HDE     227977,74.5,2.4,1820,0
6280,HDE     227995,73.3,1.6,2290,0
6286,HDE     228053,73.9,1.9,2290,0
12544,HDE     228101,74.6,2.2,1350,0
6277,HDE     228104,73.2,1.3,2290,0
12545,HDE     228187,74.6,2,4970,0
6284,HDE     228199,73.8,1.6,2290,0
6298,HDE     228263,74.9,2.1,1820,0
12550,HDE     228290,75.2,2.2,4170,0
6383,HDE     228365,77.8,3.7,2290,0
6297,HDE     228437,74.8,1.6,1820,0
6290,HDE     228456,74.4,1.3,1820,0
6318,HDE     228461,75.6,2,1820,0
6336,HDE     228519,76.2,2.3,1820,0
6401,HDE     228530,78.7,3.9,2290,0
6319,HDE     228543,75.6,1.9,1820,0
6300,HDE     228553,74.9,1.4,1820,0
6291,HDE     228587,74.4,0.9,1820,0
6295,HDE     228602,74.6,1,1820,0
12536,HDE     228684,73.2,-0.1,2540,0
6320,HDE     228690,75.6,1.5,1820,0
6312,HDE     228699,75.4,1.3,1820,0
6391,HDE     228712,78.1,3,2290,0
6376,HDE     228797,77.5,2.4,2290,0
6346,HDE     228841,76.6,1.7,1820,0
6293,HDE     228854,74.5,0.2,1820,0
6302,HDE     228860,75.1,0.6,1820,0
6393,HDE     228882,78.2,2.6,2290,0
6313,HDE     228886,75.4,0.8,1820,0
6294,HDE     228913,74.5,0,1820,0
6387,HDE     228919,78,2.4,2290,0
6394,HDE     228928,78.2,2.5,2290,0
6380,HDE     228929,77.6,2.1,2290,0
6345,HDE     228943,76.5,1.3,1820,0
12574,HDE     228969,76.6,1.3,1100,0
6348,HDE     228989,76.7,1.3,1820,0
12578,HDE     228989,76.7,1.3,1150,0
6330,HDE     229033,75.9,0.6,1820,0
6304,HDE     229043,75.2,0.1,1820,0
6360,HDE     229049,77,1.3,1740,0
6323,HDE     229059,75.7,0.4,1820,0
12541,HDE     229115,74,-1,1140,0
6365,HDE     229134,77.1,1.1,1740,0
6341,HDE     229153,76.3,0.5,1820,0
6369,HDE     229159,77.3,1.2,1740,0
6350,HDE     229171,76.8,0.7,1820,0
6370,HDE     229179,77.3,1.1,1740,0
6405,HDE     229196,78.8,2.1,1740,0
6395,HDE     229202,78.2,1.6,1740,0
6353,HDE     229227,76.9,0.6,1820,0
6357,HDE     229234,76.9,0.6,1820,0
6354,HDE     229238,76.9,0.6,1820,0
6355,HDE     229239,76.9,0.6,1820,0
12414,HDE     231124,48.8,0.5,2500,0
12415,HDE     231195,49,0.2,3240,0
12412,HDE     231564,48.4,-2.5,4000,0
12427,HDE     231616,53.5,0,1440,0
12418,HDE     231970,49.6,-3.9,2110,0
13044,HDE     232522,130.7,-6.7,4130,0
13068,HDE     232552,131.6,-6.5,1270,0
6889,HDE     232588,133.2,-6.3,2290,0
7134,HDE     232874,148.9,0.8,1000,0
13157,HDE     232999,155.7,3.1,1390,0
6469,HDE     235618,98.7,1.4,910,0
6466,HDE     235673,98.4,-1.6,3470,0
13289,HDE     235683,191.8,0.7,1610,0
6504,HDE     235781,101.2,-2.6,3470,0
6510,HDE     235783,101.7,-1.9,3470,0
12730,HDE     235795,100.6,-4,1390,0
6521,HDE     235813,102.4,-2,3470,0
6528,HDE     235825,102.9,-1.8,3470,0
12736,HDE     235874,102,-5.9,2560,0
12910,HDE     236419,120,-2.1,1730,0
12909,HDE     236419,120,-2.1,1730,0
6746,HDE     236429,120.3,-2.5,2880,0
12941,HDE     236589,123.9,-6.4,4470,0
12950,HDE     236612,124.5,-2.5,1430,0
6806,HDE     236633,125.2,0,2510,0
12969,HDE     236689,126.5,-4.3,1360,0
6812,HDE     236697,126.7,-4.3,2510,0
12973,HDE     236697,126.7,-4.3,4810,0
12990,HDE     236762,127.9,-2.8,2470,0
12994,HDE     236768,128,-3.1,1230,0
13005,HDE     236800,128.6,-2.4,2730,0
13004,HDE     236810,128.6,-1.8,1510,0
6827,HDE     236815,128.8,-1.9,2880,0
6851,HDE     236871,129.8,-1.8,2880,0
6859,HDE     236894,130.8,-3.5,2290,0
6871,HDE     236915,131.4,-2.5,2290,0
13066,HDE     236923,131.5,-2,1510,0
6878,HDE     236947,132.6,-2.7,2290,0
6890,HDE     236954,133.3,-2,2290,0
6928,HDE     236960,134.5,-1.5,2290,0
7056,HDE     236970,136.5,-3.9,2290,0
7058,HDE     236971,136.6,-2.6,2290,0
7063,HDE     236979,137.1,-2.8,2290,0
7078,HDE     236995,137.9,-0.3,2290,0
7062,HDE     237007,137.1,0.9,2190,0
7073,HDE     237019,137.4,-1,2290,0
13114,HDE     237056,139.8,-0.9,630,0
7099,HDE     237090,140.1,1.9,1000,0
13117,HDE     237091,140.1,1.9,550,0
7107,HDE     237121,141.2,1.4,1000,0
7109,HDE     237130,141.4,1.7,1000,0
7121,HDE     237204,146.6,3,1000,0
7124,HDE     237211,147.1,3,3310,0
7127,HDE     237213,147.6,2.7,3310,0
12666,HDE     238698,88.5,33.8,3210,0
12694,HDE     239581,95.3,5.6,510,0
12713,HDE     239618,98.6,7.6,560,0
12718,HDE     239626,99.1,7.5,3020,0
6474,HDE     239626,99.1,7.5,910,0
6482,HDE     239649,99.5,6.8,910,0
12720,HDE     239676,99.4,6.1,2170,0
12726,HDE     239681,100.2,6.7,1930,0
6483,HDE     239712,99.5,4.4,910,0
12719,HDE     239724,99.2,3.7,2040,0
6473,HDE     239725,98.9,3.3,910,0
6479,HDE     239729,99.3,3.7,910,0
6506,HDE     239743,101.5,5.5,910,0
6497,HDE     239758,100.9,4.4,910,0
6485,HDE     239767,99.7,2.6,910,0
6507,HDE     239856,101.5,0.3,3470,0
6524,HDE     239886,102.7,0.8,3980,0
6529,HDE     239895,103,1,3470,0
6545,HDE     239967,104.2,-1,3470,0
12801,HDE     239967,111.7,-4.4,3210,0
6549,HDE     239978,104.6,-0.8,910,0
12760,HDE     240047,106.6,-1.3,2250,0
6574,HDE     240068,107.3,-0.6,3470,0
6585,HDE     240160,108.4,-2.8,2090,0
6587,HDE     240165,108.5,-2.6,2090,0
6583,HDE     240168,108.3,-3.1,2090,0
6589,HDE     240171,108.6,-2.7,2090,0
12788,HDE     240230,110.7,-1.2,1130,0
6634,HDE     240250,111.5,-0.9,2630,0
6639,HDE     240288A,112.1,-1.3,2630,0
12817,HDE     240312,112.7,-1.6,530,0
12819,HDE     240319,112.8,-2.2,2910,0
6657,HDE     240331,113.3,-1.6,2630,0
12822,HDE     240344,113.9,-1.2,1080,0
6701,HDE     240464,116.4,-1.9,2510,0
7176,HDE     242908,173.5,-1.7,3020,0
7190,HDE     242926,173.7,-1.8,3020,0
7178,HDE     242935,173.6,-1.7,3020,0
7175,HDE     243018,173.5,-1.5,3020,0
13203,HDE     243827,174.3,-0.8,4700,0
13217,HDE     244894,179.9,-2.8,2020,0
13249,HDE     245310A,185.5,-5.9,1230,0
7200,HDE     245493,174.9,1.3,1320,0
13222,HDE     246878,181.3,-1.1,2360,0
13225,HDE     247176,182,-1.2,1470,0
13236,HDE     247754,183.6,-1.4,1810,0
13235,HDE     248753,183.6,-0.1,810,0
13257,HDE     248893,186.8,-1.9,3930,0
13224,HDE     249071,182,1.3,1800,0
13219,HDE     249695,180.3,3.1,1510,0
13253,HDE     249788,186.4,-0.4,1090,0
13209,HDE     249845,178.1,4.6,1160,0
13242,HDE     250028,184.9,0.8,1090,0
13282,HDE     250163,190.1,-2.1,970,0
7212,HDE     250241,186.6,0.1,1820,0
13256,HDE     250289A,186.6,0.1,820,0
7213,HDE     250290,186.6,0.1,1820,0
13229,HDE     251117,182.3,3.6,2750,0
13260,HDE     251204,187,1,3080,0
7215,HDE     251311,187.4,0.9,1510,0
13251,HDE     251670,186.2,1.9,1780,0
13287,HDE     251726,191,-0.8,1080,0
13259,HDE     251847,187,1.7,2200,0
13304,HDE     252248,195.6,-2.9,1410,0
7226,HDE     252321,188.5,1.2,1510,0
13258,HDE     252321,187,2,1960,0
7246,HDE     252325,189.8,0.4,1510,0
13280,HDE     252535,189.9,0.6,3210,0
13305,HDE     252680,195.7,-2.5,1420,0
13311,HDE     252682,196.5,-3,3090,0
13313,HDE     252956,196.6,-2.8,3280,0
7251,HDE     253049,190.6,0.7,1510,0
7237,HDE     253180,189.1,1.7,1510,0
7252,HDE     253214,190.7,0.8,1510,0
7223,HDE     253236,188.2,2.2,1510,0
13294,HDE     253247,192.5,-0.1,2580,0
13295,HDE     253327,192.6,-0.1,2450,0
7231,HDE     253591,188.7,2.3,1510,0
13298,HDE     253659,194,-0.5,1680,0
7216,HDE     254042,187.6,3.5,1510,0
13277,HDE     254346,189.3,2.8,1550,0
7239,HDE     254577,189.2,3.1,1510,0
13269,HDE     254699,188.3,3.7,1100,0
7235,HDE     254755,189.1,3.4,1510,0
7230,HDE     255055,188.7,3.9,1510,0
7221,HDE     255091,188.2,4.2,1510,0
7243,HDE     255093AB,189.6,3.4,1510,0
7229,HDE     255134,188.7,3.9,1510,0
7222,HDE     255168,188.2,4.2,1510,0
7241,HDE     256035,189.4,4.3,1510,0
7247,HDE     256276,189.9,4.3,1510,0
13331,HDE     256577,202.4,-2.3,1970,0
13323,HDE     257971,200.3,0.2,3770,0
7303,HDE     259012A,206.4,-2.1,1510,0
7299,HDE     259105A,206.3,-2.1,1510,0
7294,HDE     259172,206.2,-1.9,1510,0
7277,HDE     259597,203.5,-0.2,1510,0
13244,HDE     260611,185,10.3,1510,0
13347,HDE     261021,208.2,-1.3,1250,0
7278,HDE     262042,203.6,2,1510,0
13777,HDE     297624,276.2,2.1,1780,0
13754,HDE     298298,272.7,-3.3,1190,0
13752,HDE     298335,272.6,-0.5,1510,0
13757,HDE     298365,273.2,-0.8,1340,0
13758,HDE     298369,273.2,-0.8,1850,0
13766,HDE     298387,274.3,-1.9,2060,0
13771,HDE     298420,274.6,-1.8,3120,0
13772,HDE     298448,274.9,-1.6,1670,0
13780,HDE     298658,276.6,1.1,290,0
13787,HDE     300167,277.2,-1.2,2750,0
13827,HDE     300584,282.5,-0.8,1650,0
13910,HDE     301085,286.8,2.4,3420,0
13782,HDE     302105,276.6,-6.4,3730,0
13867,HDE     302724,284.6,-2,1340,0
13875,HDE     302797,285.1,-1.2,6460,0
7577,HDE     302838,284.7,0,2510,0
7567,HDE     302840,284.6,0.1,2510,0
7585,HDE     302897,285.4,-1.1,2510,0
7596,HDE     303056,285.8,0.3,2510,0
7600,HDE     303143,285.9,0.8,2510,0
13900,HDE     303167,286.4,0.2,5750,0
7618,HDE     303173,286.4,0,2510,0
7619,HDE     303175,286.4,0,2510,0
7631,HDE     303216,286.9,-0.9,2510,0
7657,HDE     303225,287.2,-0.8,2510,0
7624,HDE     303250,286.8,0.8,2510,0
7625,HDE     303251,286.8,0.8,2510,0
7639,HDE     303304,287,0,3800,0
7684,HDE     303308,287.6,-0.6,2630,0
7713,HDE     303492,288.1,0.4,2510,0
13952,HDE     303508,288.4,-0.1,4790,0
13995,HDE     303758,289.9,0.8,4550,0
13967,HDE     303776,289,2.5,2880,0
13876,HDE     305019,285.1,-3.6,4210,0
13879,HDE     305095,285.3,-3.1,4850,0
13882,HDE     305138,285.5,-2,1610,0
7593,HDE     305154,285.7,-2.4,2510,0
7612,HDE     305218,286.2,-1.9,2510,0
7613,HDE     305234,286.2,-2.1,2510,0
13901,HDE     305296,286.4,-2,1380,0
7622,HDE     305301,286.6,-2,2510,0
13921,HDE     305330,287.2,-2.9,3580,0
7626,HDE     305371,286.8,-1.6,2510,0
13920,HDE     305443,287.2,-1.1,4450,0
14485,HDE     305479,328.1,-8.8,3600,0
7681,HDE     305479,287.5,-1.8,2510,0
14525,HDE     305520,331.1,-12.8,6000,0
7694,HDE     305523,287.7,-0.9,2510,0
7649,HDE     305534,287,-1,2510,0
7650,HDE     305536,287,-1,2510,0
7705,HDE     305539,287.9,-0.7,2510,0
7715,HDE     305560,288.2,-1.3,2510,0
13945,HDE     305602,288.2,-0.6,1740,0
13961,HDE     305627,288.7,-1.2,4630,0
13954,HDE     305633,288.5,-1.3,5650,0
13953,HDE     305635,288.4,-1.3,1730,0
13981,HDE     305757,289.3,-0.2,4490,0
7725,HDE     305771,289.4,-0.5,2190,0
13993,HDE     305827,289.8,-1.7,2310,0
13989,HDE     305845,289.6,0.2,4430,0
14005,HDE     305921,290.3,-1.6,4060,0
7740,HDE     305936,290,0.5,2190,0
7735,HDE     305947,289.8,0.1,2190,0
14009,HDE     306016,290.5,-1.1,2040,0
14204,HDE     306055,300.3,2.8,2690,0
14019,HDE     306085,290.7,-0.3,1200,0
7776,HDE     306097,291.1,-0.4,2190,0
7769,HDE     306111,290.9,-0.6,2190,0
14017,HDE     306145,290.7,0.5,1110,0
7775,HDE     306157,291.1,-0.3,2190,0
14033,HDE     306171,291.1,0,3720,0
14039,HDE     306196,291.4,-0.4,2020,0
7787,HDE     306205,291.4,-0.6,3160,0
14040,HDE     306209,291.5,-0.7,2740,0
7779,HDE     306234,291.2,1.1,2190,0
14043,HDE     306280,291.7,0.2,4590,0
14049,HDE     306294,291.9,-0.1,2440,0
14050,HDE     306299,291.9,-0.3,2780,0
14062,HDE     306387,292.3,0,3390,0
14066,HDE     306485,292.5,0.9,2440,0
14071,HDE     306493,292.7,1.2,3400,0
14079,HDE     306671,293.2,1.9,3600,0
7808,HDE     306791,294.1,0,1910,0
14090,HDE     306794,294.1,0,1530,0
14095,HDE     306962,294.4,1.7,3600,0
14100,HDE     306989,294.6,1,3180,0
14111,HDE     307350,295.5,3.5,2430,0
13916,HDE     307718,286.9,-4.2,2330,0
13937,HDE     307771,287.9,-3.7,2240,0
13938,HDE     307781,287.9,-4.5,1980,0
13962,HDE     307910,288.7,-3.8,3340,0
14021,HDE     308096,290.7,-4.1,2040,0
13999,HDE     308104,290.1,-1.9,2620,0
14006,HDE     308113,290.3,-2.1,4940,0
14011,HDE     308162,290.5,-1.9,3550,0
14065,HDE     308395,292.4,-1.1,2430,0
7845,HDE     308807,294.9,-1.5,2510,0
7846,HDE     308810,294.9,-1.6,2510,0
7826,HDE     308815,294.7,-1.6,2510,0
7827,HDE     308816,294.7,-1.6,2510,0
7840,HDE     308817,294.8,-1.6,2510,0
7855,HDE     308825,295,-1.7,2510,0
7848,HDE     308826,294.9,-1.7,2510,0
7853,HDE     308830,295,-1.7,2510,0
7854,HDE     308832,295,-1.7,2510,0
7859,HDE     308833,295.1,-1.7,2510,0
7869,HDE     309111,295.6,-0.2,2510,0
6079,HDE     312973,10.8,-1.6,1740,0
6094,HDE     313077,12.2,-1.3,2400,0
6095,HDE     313079,12.2,-1.4,2400,0
12275,HDE     313321,11.8,-2.9,2390,0
6064,HDE     313693,7.7,-0.4,1580,0
6059,HDE     314031,7.3,-2,1580,0
6040,HDE     315021,6.1,-1.3,1580,0
6025,HDE     315031,5.9,-0.3,1580,0
6033,HDE     315032,6,-1.3,1580,0
6034,HDE     315033,6,-1.3,1580,0
6021,HDE     315057,5.4,-2,1580,0
6007,HDE     316204,0.4,0.3,3020,0
8279,HDE     316232,359.8,-0.2,3020,0
6013,HDE     316274,1.3,0.1,3020,0
6005,HDE     316311,0.2,-0.4,3020,0
8281,HDE     316325,359.8,-0.8,3020,0
8283,HDE     316326,359.9,-0.7,3020,0
8276,HDE     316332,359.7,-0.7,3020,0
8275,HDE     316341,359.4,-1.1,3020,0
6011,HDE     316393,0.9,-0.7,3020,0
6010,HDE     316406,0.8,-1.1,3020,0
6008,HDE     316409,0.7,-1.1,3020,0
8273,HDE     316464,359.2,-1.9,3020,0
6016,HDE     316496,1.5,-0.7,3020,0
12223,HDE     316568,0.3,-2.1,1810,0
6006,HDE     316569,0.2,-2.1,3020,0
6003,HDE     316585,0,-1.8,3020,0
8284,HDE     316587,359.9,-1.7,3020,0
8282,HDE     316589,359.8,-1.8,3020,0
6009,HDE     316729,0.7,-2.5,3020,0
14795,HDE     317757,354.8,0.1,1460,0
14808,HDE     317844,355.7,0.1,1660,0
14805,HDE     317845,355.6,0.1,1820,0
14809,HDE     317845,355.7,0,1660,0
14811,HDE     317847,355.7,0,2150,0
14812,HDE     317858,355.7,0,1470,0
14773,HDE     319788,353.3,0.6,1660,0
14747,HDE     320074,351.7,-2.5,810,0
14780,HDE     320325,353.7,-2.3,1300,0
8220,HDE     322277,344.4,1.8,1910,0
14646,HDE     322422,345,1.6,4470,0
8225,HDE     322447,344.6,1.6,1910,0
14666,HDE     323484,346.5,-3.5,2700,0
14688,HDE     323815,348.7,-4.2,3500,0
14689,HDE     324369,348.8,-7.3,7280,0
14623,HDE     326006,343,2.5,2270,0
8161,HDE     326176,343.1,1.7,1910,0
8212,HDE     326296,343.9,1.4,1910,0
8203,HDE     326306,343.6,1.5,1910,0
8170,HDE     326327,343.4,1.3,1910,0
8173,HDE     326328,343.4,1.2,1910,0
8179,HDE     326330,343.4,1.1,1910,0
8192,HDE     326331,343.5,1.2,1910,0
8190,HDE     326332,343.5,1.2,1910,0
8198,HDE     326333,343.5,1.1,1910,0
8162,HDE     326348,343.2,1.2,1910,0
8155,HDE     326364,342.9,1.1,1910,0
14577,HDE     328050,337.5,3.4,2310,0
14576,HDE     328050,337.5,3.4,2400,0
8126,HDE     328209,338.5,2.8,3470,0
8104,HDE     328693,337.8,-1.2,3470,0
8128,HDE     328856,338.5,-1.1,2750,0
8125,HDE     328857,338.4,-1.4,2750,0
8121,HDE     328862,338.2,-1,2750,0
8109,HDE     328864,338,-1,1380,0
14584,HDE     328865,338.2,-1.2,6250,0
8107,HDE     328867,337.9,-1.1,3470,0
8115,HDE     328869,338,-1.2,1380,0
8119,HDE     328872,338.1,-1.5,1380,0
8139,HDE     329027,338.9,-1.7,3470,0
8137,HDE     329032,338.6,-1.5,1380,0
8135,HDE     329033,338.6,-1.4,2750,0
8133,HDE     329038,338.5,-2,1380,0
14635,HDE     329804,344,-4.3,4000,0
14533,HDE     330345,331.6,1.9,1800,0
14564,HDE     330642,334.9,0.5,2220,0
14563,HDE     330652,334.8,0.4,1870,0
8066,HDE     330950,335.4,-1.3,1380,0
8078,HDE     331023,336.3,-1.6,1380,0
8067,HDE     331044,335.4,-1.7,1380,0
8069,HDE     331053,335.6,-2.3,1380,0
6231,HDE     338936,60.9,-0.1,1000,0
12474,HDE     338961,63.8,0.5,5300,0
12476,HDE     339279,63.9,-1.3,7180,0
12441,HDE     344313,56.9,3.3,710,0
6219,HDE     344776,59.5,0,2000,0
6217,HDE     344783,59.4,-0.2,2000,0
12448,HDE     344800,58.7,-0.4,1360,0
6222,HDE     345122,59.6,-2.6,1000,0
12675,HERBIG     120,90.3,2.7,2320,0
13437,HERBST       6,226,1.2,2370,0
14462,HERBST      40B,325.8,-3.8,4040,0
14463,HERBST      40C,325.8,-3.8,4170,0
14479,HERBST      42B,327.8,-5.6,2380,0
6759,HILTNER      4,121.9,1.2,2510,0
6757,HILTNER      8,121.5,-1.9,2880,0
6880,HILTNER     23,132.9,-1.4,2290,0
6749,HILTNER     31,120.4,1.4,1100,0
12918,HILTNER     37,120.8,0.5,1830,0
6760,HILTNER     48,122,2.1,2510,0
7118,HILTNER     52,146.3,3.1,3310,0
6766,HILTNER     55,122.2,1.5,2510,0
6768,HILTNER     57,122.2,1.1,2510,0
6770,HILTNER     58,122.2,0.9,2510,0
6771,HILTNER     59,122.2,0.5,2510,0
6774,HILTNER     61,122.4,1.5,2510,0
6773,HILTNER     62,122.4,1.6,2510,0
12929,HILTNER     66,122.7,1,1260,0
12930,HILTNER     67,122.7,-1.9,1240,0
6781,HILTNER     74,123,1.7,2510,0
6784,HILTNER     76,123.3,0.6,2510,0
13312,HILTNER     77,196.6,-2.8,3610,0
6786,HILTNER     78,123.4,1.1,2510,0
6787,HILTNER     79,123.6,0.4,2510,0
6791,HILTNER     85,123.8,0.2,2510,0
6789,HILTNER     86,123.8,1.8,2510,0
6790,HILTNER     88,123.8,1.8,2510,0
6792,HILTNER     89,123.9,1,2510,0
6795,HILTNER     93,124,1.1,2510,0
12943,HILTNER     94,124,1.1,1570,0
6796,HILTNER     96,124.2,1.2,2510,0
12948,HILTNER     97,124.3,0.9,1670,0
6804,HILTNER    102,124.9,0,2510,0
12966,HILTNER    116,126.3,-0.2,2110,0
12965,HILTNER    117,126.3,-0.1,2200,0
12964,HILTNER    118,126.2,1.9,4830,0
12971,HILTNER    123,126.7,0.2,1610,0
12995,HILTNER    142,128.2,-0.1,1340,0
13003,HILTNER    153,128.6,0.3,3770,0
6840,HILTNER    164,129.3,-0.1,2880,0
13059,HILTNER    188,131.1,-1.8,1650,0
13042,HILTNER    190,130.7,0.1,1750,0
13041,HILTNER    197,130.7,1.1,1730,0
13040,HILTNER    198,130.7,1.2,1990,0
13051,HILTNER    200,130.9,0.6,1790,0
13054,HILTNER    201,131.1,0.1,1890,0
6386,HILTNER    205,77.9,1.2,1740,0
6908,HILTNER    252,134,-2.7,2290,0
13082,HILTNER    259,133.6,-1.5,5780,0
6975,HILTNER    298,134.8,-2.6,2290,0
6973,HILTNER    301,134.8,-2.4,2290,0
7024,HILTNER    309,135.3,-2.7,2290,0
7032,HILTNER    311,135.5,-2.2,2290,0
7020,HILTNER    322,135.2,-0.4,1000,0
7092,HILTNER    370,139.1,-0.9,1000,0
7091,HILTNER    371,139.1,-0.7,2190,0
7130,HILTNER    404,148.2,-0.4,1000,0
7147,HILTNER    440,170,-1.1,1320,0
13240,HILTNER    497,184.2,0.2,2980,0
13273,HILTNER    498,188.8,-2.5,3870,0
7242,HILTNER    510,189.4,-1.2,1510,0
13307,HILTNER    543,196.3,-0.5,3780,0
13327,HILTNER    573,201.1,1.3,1730,0
13359,HILTNER    587,209.3,-1.9,2500,0
7327,HILTNER    591,208.3,-1.1,1510,0
13364,HILTNER    600,210.4,-0.4,2920,0
6002,HILTNER    652,0,0.6,3020,0
8274,HILTNER    655,359.3,-0.3,3020,0
8280,HILTNER    661,359.8,-0.6,3020,0
8277,HILTNER    662,359.7,-0.7,3020,0
6014,HILTNER    675,1.4,-0.8,3020,0
6378,HILTNER    960,77.5,1.2,1740,0
6384,HILTNER    972,77.8,1,1740,0
12641,HILTNER   1018,86,1.1,2840,0
12669,HILTNER   1035,88.9,0.6,1960,0
6452,HILTNER   1042,90.2,-0.1,790,0
12715,HILTNER   1070,98.8,-0.1,2580,0
12733,HILTNER   1098,101.2,-1.8,1450,0
6522,HILTNER   1106,102.5,-0.7,3470,0
6547,HILTNER   1137,104.5,-0.7,3470,0
6560,HILTNER   1145,105.7,0.2,3470,0
6620,HILTNER   1202,111,-1.1,2630,0
6636,HILTNER   1207,112,1,2630,0
6630,HILTNER   1208,111.4,-0.7,2630,0
